sourceAppId,Anthropod,Bacteria,Fungi,Mammal,Other,Parasite,Plant,Virus
u1013662,0.0,0.0625,0.0,0.125,0.0,0.0,0.0,0.0
u1031306,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
u1051646,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
u10830,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u111830,0.0,0.047619047619047616,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
u118871,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0
u12303,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u14724,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
u149303,0.0023923444976076554,0.03588516746411483,0.004784688995215311,0.05980861244019139,0.004784688995215311,0.0023923444976076554,0.004784688995215311,0.004784688995215311
u15161,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
u15499,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0
u15992,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u16025,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
u164307,0.0,0.03773584905660377,0.0,0.07547169811320754,0.0,0.0,0.07547169811320754,0.07547169811320754
u16477,0.0,0.23809523809523808,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
u16483,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
u1680,0.0048543689320388345,0.014563106796116504,0.0,1.1796116504854368,0.0048543689320388345,0.0,0.038834951456310676,0.06310679611650485
u17071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
u17107,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
u17125,0.009708737864077669,0.30097087378640774,0.0,0.3883495145631068,0.009708737864077669,0.0,0.019417475728155338,0.009708737864077669
u17442,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
u17460,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0
u17854,0.0,0.044117647058823525,0.0,0.16176470588235295,0.0,0.0,0.0,0.0
u1831,0.00819672131147541,0.1639344262295082,0.04918032786885246,0.10655737704918032,0.01639344262295082,0.0,0.0,0.02459016393442623
u18450,0.010623229461756374,0.0226628895184136,0.017705382436260624,1.228045325779037,0.03824362606232295,0.00141643059490085,0.09702549575070822,0.004957507082152975
u18463,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0
u18583,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
u189209,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
u18951,0.047619047619047616,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
u19445,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
u1958,0.008333333333333333,0.13333333333333333,0.0,0.19999999999999998,0.05,0.0,0.025,0.008333333333333333
u19626,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
u19742,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0
u19952,0.0,0.04,0.0,0.2,0.0,0.0,0.0,0.0
u20448,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
u2133,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
u21349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
u21450,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
u21558,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
u217989,0.0,0.13333333333333336,0.0,0.13333333333333333,0.08888888888888889,0.0,0.044444444444444446,0.044444444444444446
u22509,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
u22735,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0
u23058,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0
u232730,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
u23531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
u23650,0.041666666666666664,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0
u238213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
u239287,0.011235955056179775,0.19101123595505617,0.0,0.1741573033707865,0.10674157303370786,0.0,0.028089887640449437,0.016853932584269662
u24121,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
u24285,0.030303030303030304,0.3515151515151515,0.006060606060606061,0.3939393939393939,0.0,0.0,0.012121212121212121,0.048484848484848485
u24454,0.0,0.1764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0,0.0
u25133,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
u25189,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0
u253503,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0
u2539,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
u2562,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0
u259922,0.017391304347826087,0.10434782608695652,0.0,0.15652173913043477,0.0,0.0,0.008695652173913044,0.10434782608695653
u26670,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
u2740,0.0,0.05555555555555555,0.0,0.09722222222222222,0.0,0.0,0.08333333333333333,0.0
u29403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
u29504,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
u29610,0.009174311926605505,0.1926605504587156,0.0,0.27522935779816515,0.0,0.0,0.0,0.01834862385321101
u307751,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
u3171,0.0,0.08695652173913043,0.0,0.21739130434782608,0.0,0.0,0.0,0.0
u3243,0.030303030303030304,0.0,0.0,0.12121212121212122,0.015151515151515152,0.0,0.0,0.015151515151515152
u3250,0.0,0.34615384615384615,0.0,0.7307692307692307,0.0,0.0,0.0,0.038461538461538464
u3278,0.0,0.0070921985815602835,0.0,0.2907801418439716,0.035460992907801414,0.0,0.0,0.014184397163120567
u3632,0.0,0.0851063829787234,0.0,0.276595744680851,0.0,0.0,0.0,0.0
u36766,0.125,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664
u3729,0.022222222222222223,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u37868,0.0,0.38461538461538464,0.0,0.23076923076923078,0.0,0.0,0.057692307692307696,0.07692307692307693
u37877,0.0,0.21428571428571427,0.0,0.7142857142857143,0.0,0.0,0.0,0.07142857142857142
u38034,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
u387312,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
u389350,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
u39811,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.03571428571428571,0.0
u400723,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
u4011,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
u413034,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
u416424,0.0,0.2,0.0,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333
u419816,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
u4497,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,0.0
u452313,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u4543,0.010526315789473684,0.13684210526315788,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210528
u460607,0.0,0.1276595744680851,0.0,0.1702127659574468,0.0,0.0,0.0,0.02127659574468085
u473002,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
u483645,0.006329113924050633,0.0,0.0,0.5316455696202531,0.012658227848101266,0.0,0.006329113924050633,0.0
u486314,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
u4902,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
