sourceAppId,Anthropod,Bacteria,Fungi,Mammal,Other,Parasite,Plant,Virus
u1008085,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
u1010160,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0
u1011241,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
u1013662,0.0,0.4375,0.0,0.1875,0.0,0.0,0.0,0.125
u1019643,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
u1021716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
u1031306,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
u1041,0.0,0.2549019607843137,0.0,2.588235294117647,0.0,0.0,0.0,0.23529411764705882
u1044971,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u1051646,0.0,1.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
u1052321,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
u1053892,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
u1054555,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
u1054557,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
u1054761,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
u1058528,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
u1059371,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
u1061268,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
u106572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
u1073168,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
u1075117,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u10830,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u1095,0.0,0.48466257668711654,0.10429447852760736,0.4785276073619632,0.018404907975460124,0.0,0.018404907975460124,0.15950920245398773
u11178,0.0,0.047619047619047616,0.0,0.047619047619047616,0.19047619047619047,0.0,0.0,0.19047619047619047
u111830,0.047619047619047616,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
u113609,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u11435,0.0,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
u11550,0.0,0.6,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333
u118068,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u118871,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.13043478260869565,0.0
u12233,0.0,0.05263157894736842,0.0,0.15789473684210525,0.0,0.0,0.0,0.0
u12303,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u123944,0.0,0.48,0.0,0.08,0.013333333333333334,0.0,0.0,0.3466666666666666
u124810,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
u126467,0.0,1.375,0.0,0.15625,0.0,0.0,0.0,0.0625
u126989,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
u127057,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.125
u12737,0.0,0.3055555555555555,0.0,0.25,0.0,0.0,0.0,0.08333333333333333
u12743,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
u127577,0.0,1.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
u127846,0.0,0.2222222222222222,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
u127849,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
u128,0.0,0.23404255319148937,0.0,0.3829787234042553,0.0425531914893617,0.0,0.0,0.2553191489361702
u1297,0.0,0.21224489795918366,0.0,0.3877551020408163,0.11020408163265306,0.0,0.0,0.07755102040816327
u13023,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
u131345,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
u131402,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.2
u133030,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
u133261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
u134036,0.0,0.0625,0.0,0.0,0.0625,0.0,0.1875,0.125
u134524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
u13498,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
u135661,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
u13577,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
u140522,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.7
u142278,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u145364,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
u14724,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
u148722,0.0,0.02564102564102564,0.0,0.48717948717948717,0.0,0.0,0.0,0.02564102564102564
u149303,0.007177033492822966,0.08373205741626794,0.004784688995215311,0.0645933014354067,0.004784688995215311,0.0023923444976076554,0.007177033492822967,0.007177033492822966
u1513,0.0,0.36923076923076925,0.0,0.2153846153846154,0.015384615384615385,0.0,0.015384615384615385,0.07692307692307693
