sourceAppId,Anthropod,Bacteria,Fungi,Mammal,Other,Parasite,Plant,Virus
u1013662,0.0,0.14,0.0,0.06,0.0,0.0,0.0,0.04
u1031306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
u1051646,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
u1054557,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
u1073168,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
u10830,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u111830,0.038461538461538464,0.11538461538461539,0.0,0.0,0.11538461538461539,0.0,0.0,0.0
u118871,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.043478260869565216,0.0
u12303,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
u12743,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
u14724,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
u149303,0.001440230436869899,0.016802688430148822,0.0009601536245799327,0.012962073931829094,0.0009601536245799327,0.00048007681228996637,0.0014402304368698992,0.001440230436869899
u15161,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
u15499,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.030303030303030304
u15992,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
u16025,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
u164307,0.0,0.05194805194805195,0.0,0.025974025974025976,0.006493506493506494,0.0,0.025974025974025976,0.032467532467532464
u16477,0.0,0.6052631578947368,0.0,0.15789473684210525,0.10526315789473684,0.0,0.0,0.13157894736842105
u16483,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
u16791,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
u1680,0.0005614823133071309,0.0050533408197641775,0.0,0.1454239191465469,0.0005614823133071309,0.0,0.004491858506457047,0.010106681639528355
u17071,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
u17107,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667
u17125,0.001937984496124031,0.4108527131782946,0.0,0.09496124031007752,0.01937984496124031,0.0,0.005813953488372093,0.06201550387596899
u17442,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
u17460,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
u17854,0.004132231404958678,0.1487603305785124,0.0,0.06611570247933884,0.0,0.0,0.0,0.024793388429752067
u1831,0.0032102728731942215,0.16693418940609953,0.01765650080256822,0.020866773675762437,0.008025682182985553,0.0,0.0,0.011235955056179775
